pair_id	image	sentence_id	en_translation
14	14_7080_3	2	They have to do a good job, isn't it at the monthly tournament where they select a team to play with other teams from different countries?
14	14_7080_4	1	Yes thats's where a team is selected to go and compete with other teams from differet countries that's why you see them train every saturday.
14	14_7081_0	1	Four white dogs are running with there mouths covered.
14	14_7081_1	2	Are these the dogs that were selected to compete with other dogs from different areas?
14	14_7081_2	1	Yes they piced four dogs from this area to go and compete.
14	14_7081_3	2	These are well trained dogs, they were being trained by the soldiers that came in the area.
14	14_7081_4	1	Indeed tey were trained well that's why you are seeing them compete with other dogs from the city and we hope that they will do well.
14	14_7082_0	1	A man is inside the rock in the bush.
14	14_7082_1	2	Is this man part of the life savers in the rocks?
14	14_7082_2	1	Yes he is part of the team that rescue people.
14	14_7082_3	2	That's why he is in the rocks, he heard that there are children that fail in the rocks.
14	14_7082_4	1	Yes, that's why he had to rush so that he can rescue them.
14	14_7083_0	1	Four men are riding their horses in a competition.
14	14_7083_1	2	Is this the ground that was recently rehabilitated?
14	14_7083_2	1	Yes they were rehabilitating it in preparations for the competition that has started.
14	14_7083_3	2	It was even announced that the leaders of this country have brought in more horses to be used in this competition.
14	14_7083_4	1	Hence that's the reason you see four horses been used by these men while competing with different people.
14	14_7084_0	1	Two men are playing with two girls, driving them around in a toy car.
14	14_7084_1	2	Are these chidren to these teo men?
14	14_7084_2	1	Yes they are and one man between the two men is just a friend who came to visit.
14	14_7084_3	2	Did he carry his daughter when coming to visit?
14	14_7084_4	1	Yes he carried his daughter so that she can come and play with his friend's child, that's why you see them playing outside together.
14	14_7085_0	1	A baby girl is playing with a white flower.
14	14_7085_1	2	Is this child alone or she is with her prents?
14	14_7085_2	1	This child came here with her parents but they have remained inside the building.
14	14_7085_3	2	How could they let the child move alone? they should be taking care of the child especially in a public place.
14	14_7085_4	1	That's why this child is playing with a white a flower alone by the roadside.
14	14_7086_0	1	Ladies dressed in white have put ear decorations in their heads.
14	14_7086_1	2	Are these ladies here to have fun or they are here for the competition?
14	14_7086_2	1	All these ladies with ear decorations are here to compete aginst another group.
14	14_7086_3	2	They will start dancing and actin out different plays competing with other groups of dancers from different towns.
14	14_7086_4	1	That's the reason why they are  dressed in whitethey are here to compete with different groups.
14	14_7087_0	1	Three dogs are about to running in a competition at the ground.
14	14_7087_1	2	Is this group of dogs for the police or they belong to different people from the area?
14	14_7087_2	1	These are police dogs that are about to start competing.
14	14_7087_3	2	The police really train their dogs  very well, the are good at chasing after thieves and catching them.
14	14_7087_4	1	Thats why they picked police dogs because they are well trained.
14	14_7088_0	1	A white dog is passing through the bush that has a lot of trees.
14	14_7088_1	2	Who is the owner of this dog that is moving alone?
14	14_7088_2	1	It is a child that carried it so that he can go and play with it in the bush.
14	14_7088_3	2	The child is in one of the trees leaving the dog to start looking for him.
14	14_7088_4	1	That's why it is moving around all this while looking for the child.
14	14_7089_0	1	A man dressed in green is in a crowd celebratng while lifting his hands.
14	14_7089_1	2	Are they celebrating the election of a new leader?
14	14_7089_2	1	Has the learder they voted for in the morning won?
14	14_7089_3	2	Yes, the man from their area has won the election to become the president of the country.
14	14_7089_4	1	That's the reason why people from different places are celebrating, they are happy with the results.
14	14_7090_0	1	A man wearing a white cap is passing besides the houses where a white car is parked.
14	14_7090_1	2	Does this man stay in this area or he has just come to visit?
14	14_7090_2	1	This man just came to visit his friend from this area.
14	14_7090_3	2	He really looks alike with some guy who stays in this area, it was going to be shocking that he no longer goes for work.
14	14_7090_4	1	No they just look alike, he is just a visitor.
14	14_7091_0	1	Men and women are sitted, some are standing outside the building while others are standing by the entrance with a sound system.
14	14_7091_1	2	Is this the place where the hearing of the case ivolving the minister taking place?
14	14_7091_2	1	Yes this is the place where everyone is waiting to hear what the judgement will be by the judge.
14	14_7091_3	2	Otherwise it was a serious crime that the minister committed, they have even taken long to make the judgement.
14	14_7091_4	1	That's the reason why all these people are sitted outside the building waiting to to hear the judgement through the radio.
14	14_7092_0	1	A woman dressed in black with a whit cap and beads around her waist is going up the mountains.
14	14_7092_1	2	Is this the woman that sales medicines and heals children from different sicknesses?
14	14_7092_2	1	Yes, actually it's from these mountains where she finds roots for the medicine she sales.
14	14_7092_3	2	She is a well known person in the city and a lot of people travel long distances just to come and get healed by her.
14	14_7092_4	1	She is the one going up the moubtains with beads around her waist.
14	14_7093_0	1	Two men are riding their motor bikes while showing off their skills.
14	14_7093_1	2	These guys left the house to come and play or they are preparing for the competition that will take place next week?
14	14_7093_2	1	These guys came to play after they got them similar motor bikes for paasing their exams at the University.
14	14_7093_3	2	They have the rights to celebrate, they really workd hard to pass the exams it wasnt easy.
14	14_7093_4	1	That's the reason why they are going round the area with there motor bikes.
14	14_7094_0	1	A black dog is chasing after a ball in the green grass.
14	14_7094_1	2	Who has come with this dog in this area?
14	14_7094_2	1	This doog has come woth the house help.
14	14_7094_3	2	It's a good thing for them to let the dog out so that it can learn to be with different people.
14	14_7094_4	1	That's the reason why the dog is excited and chasing after the ball.
14	14_7095_0	1	A man dressed in green is skirting on the wall.
14	14_7095_1	2	Is this the man leading all the children that have come to learn how to skirt on walls?
14	14_7095_2	1	Yes he is the leader of skirting on walls, he is very good at skirting in this town.
