pair_id	image	sentence_id	bem_transcription
14	14_7085_4	1	Kanshi emwana uyu ule angasha iluba lyabuta eka mumusebo.
14	14_7086_0	1	Abakashana abafwele ifya buta nababika nabatwi yama deko mumutwe.
14	14_7086_1	2	Bushe abakashana aba beshile mukwangala nangula beshile mukucimfyanya nebumba limbi?
14	14_7086_2	1	Kwena abakashana bonse aba namatwi yamadeko beshile mukucimfya nebumba lyabakashana bambi.
14	14_7086_3	2	Kanshi ebalatampa ukushana nokwakita utusela utwa lekana lekana nebumba lifumine kukalale kumbi ilyaba kashana.
14	14_7086_4	1	Eco bafwalile ifya buta kwena beshile mukucimfyanya nebumba lyaku kalale.
14	14_7087_0	1	Imbwa shitatu shili pakwamba ukubutuka muku cimfyanya mucibansa.
14	14_7087_1	2	Bushe ibumba lyambwa ishi lyaba kapokola nangu lya bantu bapacipanda?
14	14_7087_2	1	Batile nimbwa shaba kapokola eshilecimfya.
14	14_7087_3	2	Bakapokola balafunda bwino saana imbwa shilaba isha cinjela mukubutuka nokwikata bakabolala.
14	14_7087_4	1	Kanshi embwa basalile pantu shaba kapokola ukuti balishifunda bwino.
14	14_7088_0	1	Imbwa iya buta ilepitana mumpanga umuli nefimuti ifingi.
14	14_7088_1	2	Bushe nimbwa yabanani iyi ilepitana yeka?
14	14_7088_2	1	Abati imbwa iyi mwana wapangànda  acisenda ukuti baleya mukwangala nayo mumpanga.
14	14_7088_3	2	Nomba umwana nakwela kucimuti ibmwa aisha yeka pashi ilepita ukufwaya ukuli umwana.
14	14_7088_4	1	Ekupitana ilepita kwena imbwa iyi kanshi inshita yonse iyi yacilafwaya umwana yaciba nakwe.
14	14_7089_0	1	Umulumendo nafwala ifya katapa katapa naimya amaboko pe bumba lya bantu mumusebo balesefya.
14	14_7089_1	2	Bushe kwena ukusefya uku balesefya ekuti intungulushi balesala nai cimfya bwino?
14	14_7089_2	1	Bushe intungulushi bacicelela ukusala lelo yacimfya bwino pali bonse?
14	14_7089_3	2	Emukwai kwena  abati shi tata wamucipanda umu ewacimfya ukuba intungulushi ya calo.
14	14_7089_4	1	Kanshi ekusefya imitundu yabantu yonse ilesefya ubushiku bwa lelo,cakuti nabasala bwino intungulushi.
14	14_7090_0	1	Umulumendo nafwala akasote kabuta alepita kumbali yamayanda kuli necimbaya mbaya icabuta.
14	14_7090_1	2	Bushe uyu umulumendo ekala mucipanda umumwine nangu eshilefe muku tandala?
14	14_7090_2	1	Kwena umulumendo uyu eshilefe mukutandalila umunankwe wamucipanda umumwine.
14	14_7090_3	2	Awe bacipalana nomulumendo wikala muncende umumwine,ngacacipapusha ukuti umulumendo naleka ukuya kuncito.
14	14_7090_4	1	Kwena awe bapalanafe ,mweni uwishilefe mukutandala.
14	14_7091_0	1	Bashi tata naba namayo nabekala bambi nabeminina panse yacikulwa icikulu bambi bali pamwinshi necilimba panse.
14	14_7091_1	2	Bushe kuncende iyi eko balebilisha imilandu yaba cilolo bamu kalale?
14	14_7091_2	1	Emukwai incende iyi emo abantu bonse balelolela ukumfwa  bashamfumu eko balabapingula ubupingushi.
14	14_7091_3	2	Kwena umulandu walikulisha untu bapangila ba cilolo napakuti ufike na lelo bakokola nokupingula.
14	14_7091_4	1	Kanshi ekwikala bekele abantu bonse panse yacikulwa mukulolela ubupingushi balabilike pacilimba cili panse.
14	14_7092_0	1	Namayo ufwele akasote kabuta nefyakufwala fya fita nobulungu mumusana alekwela mumabwe.
14	14_7092_1	2	Bushe namayo uyu eushitisha imiti nokuposha amalwele ya bana?
14	14_7092_2	1	Emukwai abati mumpili umumwine emwasanga imishila shamiti ishakushitisha.
14	14_7092_3	2	Awe kwena alilumbikwa saana muka lale konse namabumba yabantu kwena yalenda intamfu iyitali ukwisa mukuposhiwa kuli namayo uyu.
14	14_7092_4	1	Kanshi euyu kwena ulekwela impili nobulungu mumusana.
14	14_7093_0	1	Abalumendo babili balensha ama honda nayema namumulu mumaloba.
14	14_7093_1	2	Bushe kwena abalumendo aba bafumine palya pan`ganda beshile mukwangalila mumaloba,nangu balepekanya ukucimfya kwama honda kuleisa uyu mulungu?
14	14_7093_2	1	Aba abalumendo beshilefe mukwangala panuma yakubashitila ama honda aya palana ninshi bapashile amashindano yakusukulu lyabakalamba.
14	14_7093_3	2	Awe kwena cansambu kabasamwe nokubombesha pamashindano balibombesha tacali ica anguka.
14	14_7093_4	1	Eaba mwamona balebutausha ama honda icipanda conse nensansa.
14	14_7094_0	1	Imbwa iya fita ile butukila umupila wakumakasa mufyani ifya katapa katapa.
14	14_7094_1	2	Bushe abeshile nembwa iyi kuncende yafyani nibanani?
14	14_7094_2	1	Imbwa iyi ishile nababomfi bapan`ganda.
14	14_7094_3	2	Kwena balacita bwino ukulaifumyako mukan`ganda imbwa ukuti ilesambilila ukusangwa ukuli abantu bambi.
14	14_7094_4	1	Kanshi ekusamwa yasamwa imbwa iyi kwena ilebutukila nomupila wakumakasa.
14	14_7095_0	1	Umulumendo ufwele ifya katapa katapa ale shelela kucibumba.
14	14_7095_1	2	Bushe umulumendo uyu euletungulula abana bonse abele mukusambilila ukukwela kucibumba?
14	14_7095_2	1	Emukwai ekatungulula wakushelela kufibumba,ewaishiba saana ukushelela kufibumba akalale konse.
14	14_7095_3	2	Kanshi balasambilila bwino saana pantu alilumbikwa saana ukuti icipanda conse ewaishibafe ukukwela icibumba.
14	14_7095_4	1	Euku kanshi akwelele alebalanga bonse epobalingile ukunyanta ngabakwela.
14	14_7096_0	1	Umwana umulumendo ale angasha intambo mucende yakwangalilamo nabalumendo babili kunuma yakwe.
14	14_7096_1	2	Bushe aba  abana nibakafundisha wabo babaletele kuncende uku mukwangala?
14	14_7096_2	1	Emukwai pe sukulu basambilila balatwala abana cila mweshi mukwangala kuncende iyi.
14	14_7096_3	2	Kwena balacita bwino saana pantu abana ukusambilila bwino cilafwaikwa balesankanya nokutandala muncende isha pusana pusana.
14	14_7096_4	1	Emwana umulumendo aleangala nabambi abanankwe kunuma yakwe kuncende yakwangala.
14	14_7097_0	1	Abalumendo batatu balelwila umupila wakuminwe mukucimfya nebumba lya bantu lilebatamba kumbali ya cibansa.
14	14_7097_1	2	Bushe ekucimfya balebilishae paci tunshi tunshi uku kwafika lelo?
14	14_7097_2	1	Emukwai nakufika kanshi nabantu bonse abali mushancito eko balebutukila ukuya mukutamba.
14	14_7097_3	2	Awe kanshi uku kuntu nakuwama batile naba kateka ekobali nabene baletambako,nabalaya ibumba lyalacimfya bwino icilambu icikulu saana.
14	14_7097_4	1	Kanshi eco icongo mucipanda cafulila balelumba amabumba yabo cila ngânda.
14	14_7098_0	1	Umwana umunono ale butuka mumusebo namabula yakucimuti nayapona.
14	14_7098_1	2	Bushe umwana uyu alife eka nangu ali nabakalamba abaku mumona?
14	14_7098_2	1	Kwena umwana ali nabakalamba nomba tafwaya ukumwikata pakuboko ngabalenda.
14	14_7098_3	2	Mumusebo umu mulapita ifimbaya mbaya ifingi kwena balemwikatako pakuboko.
14	14_7098_4	1	Kanshi ekwenda bwino uku alenda eka kanshi alomfwa bwino ukuyendela ukwabula ukumwikata pakuboko.
14	14_7099_0	1	Shi tata ufwele ifya kashika ale shelela muli snow nafwala nama gilasi ayafita.
14	14_7099_1	2	Bushe uyu shi tata eshile eka kuli snow nangu eshile nabashi tata banankwe?
14	14_7099_2	1	Kwena abati eshile nabashi tata banankwe bekele lubali kunuma yafimuti.
14	14_7099_3	2	Incende iyi kwena yaliwamisha eko besa mukutushisha bashitata bonse.
14	14_7099_4	1	Ekusansamuka uku bali nako nokushelela nama gilasi yafita ukutinisha ulubuto ukwingila mumenso.
14	14_7100_0	1	Umulumendo ufwele ifyafita nama gilasi nomukashana ufwele ifyakashika nama gilasi yafita nabeminina kumbali yakamana baleisha ilyashi.
14	14_7100_1	2	Bushe aba bakashi nabalume,nangu babombafe capamo?
14	14_7100_2	1	Abati babombafe capamo nomba umulumendo alafwaya ukupanga umwanakashi ukuba umukashi wakwe.
14	14_7100_3	2	Awe bantu bawama bonse kwena nebumba libomba nabo balalanda ukuti baliba bwino saana.
14	14_7100_4	1	Kanshi ekubamona twabamona nabaya kuncende yakamana baleisha.
14	14_7101_0	1	Umwana umwaume umwaice naikala pacimpelwa ica katapa katapa aleseka.
14	14_7101_1	2	Bushe uyu mwana nibanani bamuletele mukwangalila uku?
14	14_7101_2	1	Cilemoneka kwati bafyashi bakwe abamuletele mukwangala pantu kale atampa  ukuba shupa ati alefwaya ukwangala pa cimpelwa.
14	14_7101_3	2	Awe kanshi umwana ali uwansansa sana lelo pantu abafyashi bakwe nabamuleta mukwangala.
14	14_7101_4	1	Awe kwena apa nomba abfyashi bakwe kuti batushako pantu nomba alaleka ukuba shupa.
14	14_7102_0	1	Akamwana akanakashi akabuta nakekata kucishimbi kaleseka.
14	14_7102_1	2	Bushe abashile umwana eka kufishimbi nibanani?
14	14_7102_2	1	Cilemoneka kwati ababomfi bapa ng'anda ebamushile eka umwana uyu.
14	14_7102_3	2	Nomba bushe taicene kwena umwana eka ale angalila ku fishimbi?
14	14_7102_4	1	Cipalile kwati fyalicingililwa bwino teti ayicene lyonse ekoangalila.
14	14_7103_0	1	Abana babili mung'anda nabafwala ifya kashika balepepekana.
14	14_7103_1	2	Bushe abo abafwele ifya fita abeminine kunuma ebanina babana aba?
14	14_7103_2	1	Emukwai cilemoneka kwati aba ebanina babana aba abelepepekana.
14	14_7103_3	2	"""Lekeni ukubutukila mung'anda mwebana imwe mwalapona"", banina ba eba abana."
14	14_7103_4	1	"""Awe mayo tatwapone twalibelela ukubutuka"", kamo akakashana ka eba banina."
14	14_7104_0	1	Abana abaume babili bali muncende iyamangalo umo nakwata nomupila kuminwe.
14	14_7104_1	2	Bushe mubomfi wapang'anda uletele abana aba mukwangala ku ncende iyi?
14	14_7104_2	1	Emukwai mubomfi ubaletele abana aba pantu abafyashi babo tabale umfwa bwino.
14	14_7104_3	2	Awe kanshi nacita bwino sana umubomfi ukabaleta ku ncende iyi pantu balomfwa bwino sana abana aba ukwangala.
14	14_7104_4	1	Emukwai naciwama nabaleta pantu balomfwa bwino sana ngabali mu ncende iyi.
14	14_7105_0	1	Umulumendo necimpompo ca buta alepita mumusebo muli necimbayambaya ca buta.
14	14_7105_1	2	Bushe icimbaya mbaya cilikunuma yakwe eyici icisenda ifintu ifya pusana pusana?
14	14_7105_2	1	Emukwai ici ecimbaya mbaya babomfya ukutwala ifipe ifya pusana pusana ku ncende isha lekana lekana.
14	14_7105_3	2	Bushe uyu umulemond0 ewensha icimbaya mbaya ici?
14	14_7105_4	1	Emukwai cilemoneka kwati ewensha icimbaya mbaya ici nokutwala ifipe muncende isha pusana pusana.
14	14_7106_0	1	Umulumendo aleshelela pamu sebo notuma wilo.
14	14_7106_1	2	Bushe ewuyu umulumendo basalile ukuya cimfya ukufuma muncende imo?
14	14_7106_2	1	Emukwai ewuyu wine umulumendo ekupekanya alepekanya uku.
14	14_7106_3	2	Awe cawama sana kanshi ndesubila akaya wina pantu alemoneka mukali sana.
14	14_7106_4	1	Afwile fye akaye wina pantu emukali twakwata muli ino ncende.
14	14_7107_0	1	Umwana umulumendo nafwala akasote nama gilasi ayafita nafwala nefyakufwala ifyakusambilamo mu swimming pool.
14	14_7107_1	2	Bushe ewuyu umwana umukali pa sukulu mukusamba mu swimming pool?
14	14_7107_2	1	Emukwai kwena uyu emwana uleya namuku cimfyanya uyu mulungu uleisa.
14	14_7107_3	2	Bushe apa alefwaya ukwamba ukupekanya?
14	14_7107_4	1	Emukwai cilomeneka kwati alefwaya ukwamba ukupekanya pakuti akaye wina.
14	14_7108_0	1	Bashi tata,bana mayo na bana balenda mumusebo wamaloba kumbali yabo kuli icimuti icapona.
14	14_7108_1	2	Bushe eh aba abalefwaya ubwafwilisho nokwakwila?
14	14_7108_2	1	Emukwai ing'anda yabo yalipona umulandu wamfula yalokele bulya bushiku.
14	14_7108_3	2	Cabipa sana kwena, nomba nikwisa baleya pantu tabakwata ba bululu muli iyi ncende.
14	14_7108_4	1	Cilemoneka kwati baleya ku camp yabashilika pakuti babasungeko epo tabafwaya ukwakuya. 
14	14_7109_0	1	Shi tata alenda mumpanga eka napapa necola ica kashika.
14	14_7109_1	2	Bushe ewuyu shitata wenda intamfu iyitali nokulala mu mpanga?
14	14_7109_2	1	Emukwai euyuwine apa aleya mupanga nasenda nakali tent kakulalamo mukacola.
14	14_7109_3	2	Nomba ifinama teti fimulye umu mumpanga aleya?
14	14_7109_4	1	Cilemoneka kwati tamwaba ifinama mumpanga umu eco alepitilamo.
14	14_7110_0	1	Ibumba lya bashi tata naba mayo bali pama bwato nefi mpompo mukamana.
14	14_7110_1	2	Bushe ewuku ukucimfya kwa pakamana balebilisha pa cilimba?
14	14_7110_2	1	Emukwai eukokwine amabumba yaba namayo naba shi tata nayesa mukucimfyanya lelo.
14	14_7110_3	2	Cawama sana, nilisa ibumba ilinga wina mukumona kwenu?
14	14_7110_4	1	Cilemoneka kwati ibumba lya bashitata lyala wina pantu balemoneka nabafula.
14	14_7111_0	1	Umukahsna ufwele ifya buta bale mutolosha mumulu kubakashana bafwele ifya kashika nefya fita mucibansa cakuteyelamo umupila.
14	14_7111_1	2	Bushe eyili ibumba lya bakashana lilumba abateya umupila pa sukulu?
14	14_7111_2	1	Emukwai ili ebumba lyapa sukulu ili lumba bonse abateya amangalo aya pusana pusana.
14	14_7111_3	2	Balemoneka ukuba aba nsansa bushe ebo balelumba balewina?
14	14_7111_4	1	Cipalile kwati balewina eco ba bekele aba nsansa sana.
14	14_7112_0	1	Umukashana ufwele icakashika baleangala muli snow nomulumendo nembwa.
14	14_7112_1	2	Balemoneka aba nsansa sana bushe ni snow ilengele?
14	14_7112_2	1	Emukwai abantu mu ncende iyi balomfwa bwino nga snow yapona.
14	14_7112_3	2	Bushe uyu umulumendo nomukashana batemwikwa?
14	14_7112_4	1	Emukwai kwena aba babili batemwika balepekanya nokupana uyu mwaka uleisa.
14	14_7113_0	1	Umulumendo aleshana nomwana umwanakashi tafwele icakufwala cakumulu mung'anda.
14	14_7113_1	2	Bushe bawishi nomwana balepekanisha ukucimfya kwa kushana kukabako ku sukulu? 
14	14_7113_2	1	Emukwai bawishi balesambilisha umwana ifya kushana pakuti akaye wina ukucimfya ku sukulu.
14	14_7113_3	2	Bushe ukucimfya kwine nilisa kulebako?
14	14_7113_4	1	Ukucimfya kwena kulebako uyu mwenshi uleisa eyico abana bonse bafwile bapekanya efyo bakashana.
14	14_7114_0	1	Shi tata ufwele akasote,ifyakufwala ifyafita nefya katapa katapa naiminina pamusebo alesonta.
14	14_7114_1	2	Bushe ewuyu shitata wafwilisha abana abanono ukutoloka umusebo? 
14	14_7114_2	1	Emukwai ewowine shitata uyu, alafwisha nefimbaya mbaya ukupita bwino pakuti kwilaba traffic. 
14	14_7114_3	2	Bushe uyu shitata nikapokola nangula mubomfi fye?
14	14_7114_4	1	Ukuba kwena uyu shitata nikapokola nencito yakwe kupisha ifimbaya mbaya nabantu pamusebo ukutila belapunkana.
14	14_7115_0	1	Shi tata nomwana umwaice balesamba mukamana nensansa pamenso.
14	14_7115_1	2	Bushe aba mumenshi niba wishi wamwana?
14	14_7115_2	1	Emukwai aba eba wishi wamwana bale musambilisha ukusamba. 
14	14_7115_3	2	Cilemoneka umwana ali uwansansa sana ukusambilila ukusamba mukamana.
14	14_7115_4	1	Ali nensansa sana pantu kale amba ukweba bawishi ati bamusambilishe ukusamba pakamana.
14	14_7116_0	1	Abakashana babili baleteya umupila wakumakasa mucibansa.
14	14_7116_1	2	Cilemoneka kwati umukashana ufwele ifya blue nasunka umunankwe ufwele ishati lya buta. 
14	14_7116_2	1	Cipalile kwati bonse balefwaya uku wina pantu abalewina pali aya amabumba balesenda icikombe ne ndalama.
14	14_7116_3	2	Awe kwena kanshi uyu umupila naukosa sana elo futi abalewina bakaya mukucimfyanya namabumba yambi kucalo cimbi.
14	14_7116_4	1	Emukwai kukaba ukucimfya kucalo cimbi uyu mwenshi uleisa eyico bonse balefwaya ukuwina lelo.
14	14_7117_0	1	Shi tata naikala mu bwato alensha mukamana.
14	14_7117_1	2	Bushe ewuyu shitata uleya mukucimfya pacibelushi? 
14	14_7117_2	1	Emukwai euyuwine shitata eobasalile ukufuma mu ncende ino.
14	14_7117_3	2	Cilemoneka kwati alepekanya talefwaya kulusa uno mwaka.
14	14_7117_4	1	Emukwai kwena alepekanya kaili naumfwa ukutila kuli abantu abengi abafumine ku ncende isha lekana lekana abaleisa mukucimfya.
14	14_7118_0	1	Umwana umwanakashi aleangasha amenshi mukakopo mumusebo.
14	14_7118_1	2	Bushe uyu mwana ali nabanani kumusebo uku?
14	14_7118_2	1	Cilemoneka ali nabanina baleshitakofye fimo mwi sitolo pambali.
14	14_7118_3	2	Bushe ewuku ku ncende abafyashi baleta abana abanono mukwangala?
14	14_7118_4	1	Emukwai iyi encende kuntu abafyashi baleta abana babo ukutila bese mukwangala.
14	14_7119_0	1	Imbwa iya buta ilebutuka kumbali ya kamana.
14	14_7119_1	2	Bushe iyi imbwa ishile nabanani kukamana?
14	14_7119_2	1	Cilemoneka ishile nabene abekele kumbali yakamana.
14	14_7119_3	2	Bushe uku ilebutukila ekuli abene baiko?
14	14_7119_4	1	Emukwai cilemoneka kwati abene bekele kuntu ilebutukila.
14	14_7120_0	1	Umwana umwaume nafwala ifyafita nakasote napilibusha kunuma naikala pacimpelwa alepeluka.
14	14_7120_1	2	Bushe ekuncende abafyashi baleta abana abanono mukwangala uku?
14	14_7120_2	1	Emukwai encende iyi eko abana bangalila pa cibelushi.
14	14_7120_3	2	Nga uyu umwana nibanani bamuletele uku?
14	14_7120_4	1	Kwena cilemoneka kwati uyu mwana eshile nababomfi ba pang'anda.
14	14_7121_0	1	Umulumendo ufwele ifya buta naiminina mukalale umuli ibumba lya bantu nefikulwa.
14	14_7121_1	2	Bushe ewuyu umulumendo wishile mukutandala ku ncende iyi?
14	14_7121_2	1	Emukwai uyu umulumendo afumine kucalo cimbi nokwisa mukutandala ku ncende iyi.
14	14_7121_3	2	Bushe efikulwa ifi umusangwa amatuka ya fyakufwala nensampato?
14	14_7121_4	1	Emukwai ifi efikulwa emo abantu aba pusana pusana besa mukushita ifyakufwala, insapato nafimbi nafimbi.
14	14_7122_0	1	Shi tata na namayo naba papa ifyola baleya mumpili.
14	14_7122_1	2	Bushe eh aba abafumine kucalo cimbi nokwisa ku ncende iyi mukunina impili?
14	14_7122_2	1	Emukwai kwena uyu mulumendo nomukashana nabesa ukutila bomoneka impili shaba kuncende uku.
14	14_7122_3	2	Bushe finshi basendele mufyola fyabo ifi?
14	14_7122_4	1	Cilemoneka kwati basendele amenshi, ifyakulya nama tent yakulalamo.
14	14_7123_0	1	Umwana umwanakashi aleshana necilubi kunuma yakwe.
14	14_7123_1	2	Bushe ewuku ukucimfya kwabana mukushana kulipa sukulu?
14	14_7123_2	1	Emukwai uku ekucimfya bakafundisha balelandapo uyu mulungu wafumineko.
14	14_7123_3	2	Awe cawama sana pantu abana abanono balaba abakulanga amasha yabo lelo.
14	14_7123_4	1	Sana fye elo bakafundisha batile umwana ulewina balemupela icilambu.  
14	14_7124_0	1	Abana babili umwaume nomwanakashi bale angala kumbali yakamana.
14	14_7124_1	2	Bushe aba kubasenda abana aba balikwisa pantu akasuba Kawa kwena.
14	14_7124_2	1	Cipalile kwati abafyashi babo balimunshila nabacelwa ukwisa mukusenda abana. 
14	14_7124_3	2	Bushe mashina yabo bale lemba panshi nangula balelenga ifilubi?
14	14_7124_4	1	Cilemoneka kwati balelenga ifilubi batemwa panshi mupepi nakamana.
14	14_7125_0	1	Imbwa shibili iya fita ikulu neya buta inono shilenda mufyani fya katapa katapa.
14	14_7125_1	2	Bushe nimbwa shaba kapokola ishi nangu shapa ng'anda?
14	14_7125_2	1	Cilemoneka kwati shapa ng'anda shaciya fye mukwangala mufyani.
14	14_7125_3	2	Bushe abene tabacishikakila mukucelo kwena?
14	14_7125_4	1	Ukuba kwena bacishikakila nomba umwana wapa ng'anda acishikakula.
14	14_7126_0	1	Umukashana naikala  pacipuna  ca mumusebo icafita.
14	14_7126_1	2	Alemoneka nasakamana bushe ninshi ishupile?
14	14_7126_2	1	Cilemoneka kwati kale ambile ukulolela saca nomba tailemoneka.
14	14_7126_3	2	Elo ekala ukutali sana teti ende panshi, awe kanshi cansambu kuti afulwa.
14	14_7126_4	1	Awe nacibipa sana apa alepepa fye ati ise bwangu saca.
14	14_7127_0	1	Imbwa iya buta ilebutuka muma luba ya  katapa katapa.
14	14_7127_1	2	Bushe apa ilebutukila epo ikala?
14	14_7127_2	1	Emukwai kwena apa epo ikala yacila angala panse.
14	14_7127_3	2	Bushe yacila angala nomwana panse mumaluba?
14	14_7127_4	1	Cilemoneka kwati yacila angala nomwana ewo ilekonka mu ng'anda.
14	14_7128_0	1	Imbwa shibili isha fita shilelwila  ka sefa mukamana.
14	14_7128_1	2	Bushe ishi nimbwa shabanani?
14	14_7128_2	1	Cilemoneka kwati nimbwa sha mulumendo wamuno muncende.
14	14_7128_3	2	Bushe ewu shiposele ka sefa aka olo shacikasanga fye mumenshi?
14	14_7128_4	1	Cipalile kwati ewacikaposela mumenshi ukuti shileya shitole.
14	14_7129_0	1	Umulumendo aletoloka mumulu kumbali kuli necibumba  necikulwa.
14	14_7129_1	2	Bushe ecikulwa capa sukulu ici ale angalilapo?
14	14_7129_2	1	Emukwai ici cikulwa cikalamba pa sukulu apa.
14	14_7129_3	2	Nomba bushe apa uyu umulumendo aletolokelala tapone?
14	14_7129_4	1	Cilemoneka kwati alibelela ukutoloka apa eco afwalile necimpompo kumutwe.
14	14_7130_0	1	Imbwa iletoloka pa menshi,ninshi umukashana nomulumendo nabekala baletamba.
14	14_7130_1	2	Bushe uyu umulumendo nomukashana ebene bambwa iyi?
14	14_7130_2	1	Efyo cipalile kwena, cilemoneka ebeshile nayo.
14	14_7130_3	2	Bushe iyi imbwa ilepekanisha ukucimfya kulebako pa sondo?
14	14_7130_4	1	Emukwai pa sondo kuli ukucimfya kwa mbwa so abene bonse baleshipekanya. 
14	14_7131_0	1	Imbwa isha buta shibili shilebutuka mufyani ifya katapa katapa.
14	14_7131_1	2	Bushe imbwa ishi kwena shifumine kwisa?
14	14_7131_2	1	Cilemoneka kwati shifumine kuncende imbi pantu muno ncende tamwabapo imbwa shimoneka so.
14	14_7131_3	2	Shilemoneka kwati shilekonka umulumendo wacipita apa.
14	14_7131_4	1	Emukwai cilemoneka kwati unwine mulumendo ufumine ku ncende imbi uwacilapita mumusumba uno.
14	14_7132_0	1	Umwana umwaume ufwele ifya buta alepeluka pacimpelwa nensansa.
